booking_date,flight_date,price,days_before_flight
2023-09-05,2023-10-04,17110.379133710634,29
2023-09-05,2023-09-26,14870.21526293737,21
2023-09-05,2023-10-24,14107.487496356318,49
2023-09-05,2023-10-03,17009.296506424012,28
2023-09-05,2023-09-26,14870.21526293737,21
2023-09-05,2023-11-15,9692.4110492791,71
2023-09-05,2023-10-10,11779.528737421917,35
2023-09-05,2023-10-25,12782.16274576491,50
2023-09-05,2023-09-24,15310.692048978486,19
2023-09-05,2023-11-16,9235.94683543529,72
2023-09-05,2023-10-23,12107.249542370762,48
2023-09-05,2023-10-24,14107.487496356318,49
2023-09-05,2023-12-31,7303.020746459952,117
2023-09-05,2023-11-14,8728.05838009716,70
2023-09-05,2023-09-17,16028.065708171935,12
2023-09-05,2023-12-31,7303.020746459952,117
2023-09-05,2023-11-15,9692.4110492791,71
2023-09-05,2023-12-10,10011.60681048298,96
2023-09-05,2023-12-14,9009.040422117183,100
2023-09-05,2023-12-10,24055.552724317073,96
2023-09-05,2023-12-07,8836.095392240059,93
2023-09-05,2023-10-24,9337.74261837042,49
2023-09-05,2023-09-23,15017.766459147811,18
2023-09-05,2023-09-29,15395.734990631434,24
2023-09-05,2023-12-04,9644.188113217306,90
2023-09-05,2023-09-14,18671.4579798563,9
2023-09-05,2023-11-22,22567.990959079856,78
2023-09-05,2023-09-18,16082.715563484933,13
2023-09-05,2023-10-14,11740.925461235705,39
2023-09-05,2023-12-10,24055.552724317073,96
2023-09-05,2023-09-30,14768.212905100876,25
2023-09-05,2023-11-22,22567.990959079856,78
2023-09-05,2023-12-31,7303.020746459952,117
2023-09-05,2023-09-30,14768.212905100876,25
2023-09-05,2023-09-24,15310.692048978486,19
2023-09-05,2023-10-03,17009.296506424012,28
2023-09-05,2023-09-16,18287.95975715844,11
2023-09-05,2023-10-16,10742.849776590034,41
2023-09-05,2023-10-25,12782.16274576491,50
2023-09-05,2023-09-26,16997.468768141815,21
2023-09-05,2023-10-25,12782.16274576491,50
2023-09-05,2023-09-21,13460.663871939205,16
2023-09-05,2023-09-11,21775.625623592266,6
2023-09-05,2023-10-21,12044.208135773284,46
2023-09-05,2023-10-04,12273.228212505212,29
2023-09-05,2023-10-14,11740.925461235705,39
2023-09-05,2023-10-21,9094.441515552247,46
2023-09-05,2023-10-23,12107.249542370762,48
2023-09-05,2023-09-14,23256.11441959308,9
2023-09-06,2023-10-09,10069.350933773605,33
2023-09-06,2023-10-19,10619.07863060084,43
2023-09-06,2023-12-19,8109.6815116946655,104
2023-09-06,2023-10-25,5203.518388096882,49
2023-09-06,2023-10-19,10619.07863060084,43
2023-09-06,2023-11-26,8624.711433809829,81
2023-09-06,2023-09-30,14445.20162582192,24
2023-09-06,2023-09-26,13295.924103150486,20
2023-09-06,2023-11-04,11839.204701997225,59
2023-09-06,2023-10-28,10460.27425644242,52
2023-09-06,2023-10-28,9874.39433121113,52
2023-09-06,2023-12-16,8165.215356265893,101
2023-09-06,2023-10-28,9874.39433121113,52
2023-09-06,2023-09-24,15449.984403954179,18
2023-09-06,2023-09-26,13295.924103150486,20
2023-09-06,2023-11-26,8624.711433809829,81
2023-09-06,2023-11-04,10582.500401540745,59
2023-09-06,2023-09-22,15263.461904344229,16
2023-09-06,2023-10-25,5203.518388096882,49
2023-09-06,2023-09-19,6871.532874395476,13
2023-09-06,2023-11-04,11839.204701997225,59
2023-09-06,2023-10-28,10460.27425644242,52
2023-09-06,2023-10-01,16804.590764168373,25
2023-09-06,2023-10-19,10619.07863060084,43
2023-09-06,2023-11-21,14223.624802388485,76
2023-09-06,2023-10-19,10441.771459391686,43
2023-09-06,2023-11-29,8742.656663501937,84
2023-09-06,2023-09-22,15263.461904344229,16
2023-09-06,2023-10-01,16804.590764168373,25
2023-09-06,2023-12-01,9348.640489009236,86
2023-09-06,2023-09-30,14445.20162582192,24
2023-09-06,2023-12-23,7500.394223126793,108
2023-09-06,2023-10-28,10460.27425644242,52
2023-09-06,2023-10-30,9841.24662332362,54
2023-09-06,2023-09-22,15263.461904344229,16
2023-09-06,2023-11-27,9730.039744689871,82
2023-09-06,2023-11-26,8624.711433809829,81
2023-09-06,2023-11-21,14223.624802388485,76
2023-09-06,2023-10-28,10460.27425644242,52
2023-09-06,2023-10-26,10729.423707878514,50
2023-09-06,2023-12-23,7293.5471134392355,108
2023-09-06,2023-10-19,10441.771459391686,43
2023-09-06,2023-10-26,10729.423707878514,50
2023-09-06,2023-09-19,6871.532874395476,13
2023-09-06,2023-11-02,11792.6543934717,57
2023-09-06,2023-11-04,11839.204701997225,59
2023-09-06,2023-10-24,12474.354629354566,48
2023-09-06,2023-10-28,9874.39433121113,52
2023-09-06,2023-11-04,10582.500401540745,59
2023-09-06,2023-12-16,8165.215356265893,101
2023-09-06,2023-10-09,10069.350933773605,33
2023-09-06,2023-09-26,13295.924103150486,20
2023-09-06,2023-11-08,9787.392252904094,63
2023-09-06,2023-11-26,8624.711433809829,81
2023-09-06,2023-11-21,14223.624802388485,76
2023-09-06,2023-10-26,10729.423707878514,50
2023-09-06,2023-10-19,10619.07863060084,43
2023-09-06,2023-10-28,11482.585007769703,52
2023-09-06,2023-10-09,11218.745920904357,33
2023-09-06,2023-10-30,9841.24662332362,54
2023-09-06,2023-10-30,9841.24662332362,54
2023-09-06,2023-10-11,11480.334811033401,35
2023-09-06,2023-11-08,9787.392252904094,63
2023-09-06,2023-09-30,14445.20162582192,24
2023-09-06,2023-11-08,9787.392252904094,63
2023-09-06,2023-09-24,15449.984403954179,18
2023-09-06,2023-12-23,7293.5471134392355,108
2023-09-06,2023-11-08,9787.392252904094,63
2023-09-06,2023-12-19,8109.6815116946655,104
2023-09-06,2023-09-19,6871.532874395476,13
2023-09-06,2023-11-05,13008.339132138108,60
2023-09-06,2023-12-01,9348.640489009236,86
2023-09-06,2023-11-08,9787.392252904094,63
2023-09-06,2023-11-21,14223.624802388485,76
2023-09-06,2023-10-09,11218.745920904357,33
2023-09-06,2023-10-25,5203.518388096882,49
2023-09-06,2023-12-23,7293.5471134392355,108
2023-09-06,2023-10-09,10069.350933773605,33
2023-09-06,2023-10-19,17568.69412588833,43
2023-09-06,2023-10-09,10069.350933773605,33
2023-09-06,2023-11-08,9787.392252904094,63
2023-09-06,2023-10-19,17568.69412588833,43
2023-09-06,2023-12-23,7500.394223126793,108
2023-09-06,2023-11-02,11792.6543934717,57
2023-09-06,2023-11-21,14223.624802388485,76
2023-09-06,2023-10-24,12474.354629354566,48
2023-09-06,2023-10-19,10619.07863060084,43
2023-09-06,2023-10-19,10441.771459391686,43
2023-09-06,2023-10-09,10069.350933773605,33
2023-09-06,2023-09-14,18838.86712680356,8
2023-09-06,2023-10-28,11482.585007769703,52
2023-09-06,2023-09-14,18838.86712680356,8
2023-09-06,2023-11-04,10582.500401540745,59
2023-09-06,2023-12-19,8109.6815116946655,104
2023-09-06,2023-12-23,7500.394223126793,108
2023-09-06,2023-11-04,11839.204701997225,59
2023-09-06,2023-10-19,10619.07863060084,43
2023-09-07,2023-11-30,9581.391037559704,84
2023-09-07,2023-09-30,15691.783287361675,23
2023-09-07,2023-10-23,10811.177454248098,46
2023-09-07,2023-09-30,15691.783287361675,23
2023-09-07,2023-11-26,10545.474458366929,80
2023-09-07,2023-09-16,18613.7533166309,9
2023-09-07,2023-12-31,7172.396896532818,115
2023-09-07,2023-11-02,12259.36128422422,56
2023-09-07,2023-10-22,12372.948620036119,45
2023-09-07,2023-10-05,10568.004949337645,28
2023-09-07,2023-12-14,9679.830784689368,98
2023-09-07,2023-12-31,6140.349185579295,115
2023-09-07,2023-09-25,14108.481437985776,18
2023-09-07,2023-11-09,9751.963816558029,63
2023-09-07,2023-12-31,6354.784620420597,115
2023-09-07,2023-10-19,12989.721972154157,42
2023-09-07,2023-10-03,17153.87302605812,26
2023-09-07,2023-11-20,6888.5806298565485,74
2023-09-07,2023-11-02,12259.36128422422,56
2023-09-07,2023-10-04,12790.917504740384,27
2023-09-07,2023-10-19,13480.976384954354,42
2023-09-07,2023-12-31,6354.784620420597,115
2023-09-07,2023-12-20,9159.823505888235,104
2023-09-07,2023-10-05,10568.004949337645,28
2023-09-07,2023-11-12,8910.474323590905,66
2023-09-07,2023-11-20,6888.5806298565485,74
2023-09-07,2023-10-03,19174.904870863324,26
2023-09-07,2023-11-16,17394.366357911895,70
2023-09-07,2023-11-08,9739.750989521159,62
2023-09-07,2023-12-31,7172.396896532818,115
2023-09-07,2023-11-08,9739.750989521159,62
2023-09-07,2023-10-30,13254.196642100613,53
2023-09-07,2023-09-23,16171.945319275235,16
2023-09-07,2023-09-21,14276.28683258209,14
2023-09-07,2023-10-04,12790.917504740384,27
2023-09-07,2023-11-12,7644.1527384393285,66
2023-09-07,2023-12-20,9159.823505888235,104
2023-09-07,2023-11-16,17394.366357911895,70
2023-09-07,2023-11-30,11266.11161447024,84
2023-09-07,2023-10-22,11786.890645652893,45
2023-09-07,2023-11-20,6888.5806298565485,74
2023-09-07,2023-10-30,13254.196642100613,53
2023-09-07,2023-09-09,21613.686127406683,2
2023-09-07,2023-10-03,17153.87302605812,26
2023-09-07,2023-11-09,9751.963816558029,63
2023-09-07,2023-11-12,8910.474323590905,66
2023-09-07,2023-11-12,8910.474323590905,66
2023-09-07,2023-11-20,6888.5806298565485,74
2023-09-07,2023-12-14,9679.830784689368,98
2023-09-07,2023-10-13,20139.1756598295,36
2023-09-07,2023-11-12,8585.811233596884,66
2023-09-07,2023-10-19,12989.721972154157,42
2023-09-07,2023-11-30,11266.11161447024,84
2023-09-07,2023-11-10,8688.039820511882,64
2023-09-07,2023-11-30,11266.11161447024,84
2023-09-07,2023-10-23,10811.177454248098,46
2023-09-07,2023-11-26,9246.514301996907,80
2023-09-07,2023-11-10,8688.039820511882,64
2023-09-07,2023-11-16,17394.366357911895,70
2023-09-07,2023-09-09,21613.686127406683,2
2023-09-07,2023-11-15,8813.213869515837,69
2023-09-07,2023-11-20,8430.64267630268,74
2023-09-07,2023-10-05,10568.004949337645,28
2023-09-07,2023-09-12,21538.881152818347,5
2023-09-07,2023-11-09,9751.963816558029,63
2023-09-07,2023-11-08,8580.107959557234,62
2023-09-07,2023-12-20,9159.823505888235,104
2023-09-07,2023-11-08,9739.750989521159,62
2023-09-07,2023-11-09,9751.963816558029,63
2023-09-07,2023-09-21,15820.606115778228,14
2023-09-07,2023-10-10,11244.987462909048,33
2023-09-07,2023-09-17,20287.72675425713,10
2023-09-07,2023-12-20,9159.823505888235,104
2023-09-07,2023-12-20,9159.823505888235,104
2023-09-07,2023-12-15,9799.29681507557,99
2023-09-07,2023-09-23,16171.945319275235,16
2023-09-07,2023-12-20,9159.823505888235,104
2023-09-07,2023-10-13,11754.653887684493,36
2023-09-07,2023-11-26,9246.514301996907,80
2023-09-07,2023-09-21,14276.28683258209,14
2023-09-07,2023-11-12,7644.1527384393285,66
2023-09-07,2023-12-02,11399.820939477142,86
2023-09-07,2023-12-15,9799.29681507557,99
2023-09-07,2023-10-22,11186.342827864322,45
2023-09-07,2023-10-22,12372.948620036119,45
2023-09-07,2023-12-15,9799.29681507557,99
2023-09-07,2023-10-19,12989.721972154157,42
2023-09-07,2023-11-15,8813.213869515837,69
2023-09-07,2023-09-12,21538.881152818347,5
2023-09-07,2023-10-22,11786.890645652893,45
2023-09-07,2023-10-22,11186.342827864322,45
2023-09-07,2023-12-31,6354.784620420597,115
2023-09-07,2023-10-07,15474.420642883904,30
2023-09-07,2023-09-16,21189.92187119103,9
2023-09-07,2023-11-09,9751.963816558029,63
2023-09-07,2023-11-26,9246.514301996907,80
2023-09-07,2023-10-24,12017.513430035482,47
2023-09-07,2023-10-28,11730.605800472764,51
2023-09-07,2023-10-23,10811.177454248098,46
2023-09-07,2023-12-31,7172.396896532818,115
2023-09-07,2023-09-16,18613.7533166309,9
2023-09-07,2023-10-04,12790.917504740384,27
2023-09-07,2023-10-28,12091.390771565104,51
2023-09-07,2023-10-10,11244.987462909048,33
2023-09-07,2023-11-30,9581.391037559704,84
2023-09-07,2023-09-21,15820.606115778228,14
2023-09-07,2023-10-28,11730.605800472764,51
2023-09-07,2023-10-19,12989.721972154157,42
2023-09-07,2023-12-14,9679.830784689368,98
2023-09-07,2023-12-20,9159.823505888235,104
2023-09-07,2023-10-28,12091.390771565104,51
2023-09-07,2023-09-30,15691.783287361675,23
2023-09-07,2023-10-10,11244.987462909048,33
2023-09-07,2023-10-22,14015.781203145345,45
2023-09-07,2023-10-04,12790.917504740384,27
2023-09-07,2023-12-20,9159.823505888235,104
2023-09-07,2023-10-30,13254.196642100613,53
2023-09-07,2023-11-15,8813.213869515837,69
2023-09-07,2023-11-12,7644.1527384393285,66
2023-09-07,2023-10-23,10811.177454248098,46
2023-09-07,2023-10-03,17153.87302605812,26
2023-09-07,2023-10-13,11754.653887684493,36
2023-09-07,2023-11-16,17394.366357911895,70
2023-09-07,2023-10-09,13172.413827414304,32
2023-09-07,2023-09-30,15691.783287361675,23
2023-09-07,2023-10-03,19174.904870863324,26
2023-09-07,2023-11-08,8580.107959557234,62
2023-09-07,2023-10-09,13172.413827414304,32
2023-09-07,2023-12-20,9159.823505888235,104
2023-09-07,2023-10-19,13480.976384954354,42
2023-09-07,2023-10-28,13710.460578120455,51
2023-09-07,2023-09-21,15820.606115778228,14
2023-09-07,2023-10-22,11786.890645652893,45
2023-09-07,2023-12-02,11399.820939477142,86
2023-09-07,2023-09-16,21189.92187119103,9
2023-09-07,2023-11-08,9739.750989521159,62
2023-09-07,2023-10-13,11754.653887684493,36
2023-09-07,2023-10-28,13710.460578120455,51
2023-09-07,2023-10-10,11244.987462909048,33
2023-09-07,2023-09-16,21189.92187119103,9
2023-09-07,2023-11-08,9739.750989521159,62
2023-09-07,2023-10-23,10811.177454248098,46
2023-09-07,2023-10-22,11786.890645652893,45
2023-09-07,2023-11-10,8688.039820511882,64
2023-09-07,2023-11-12,8910.474323590905,66
2023-09-07,2023-10-09,13172.413827414304,32
2023-09-07,2023-09-21,15820.606115778228,14
2023-09-07,2023-12-14,9679.830784689368,98
2023-09-07,2023-11-08,9739.750989521159,62
2023-09-07,2023-11-16,17394.366357911895,70
2023-09-07,2023-10-22,11186.342827864322,45
2023-09-07,2023-12-15,9799.29681507557,99
2023-09-07,2023-11-12,7644.1527384393285,66
2023-09-07,2023-10-30,13254.196642100613,53
2023-09-07,2023-10-30,13254.196642100613,53
2023-09-07,2023-11-30,9581.391037559704,84
2023-09-08,2023-09-23,13866.082078753874,15
2023-09-08,2023-11-01,21868.88632072206,54
2023-09-08,2023-10-05,24926.158775572767,27
2023-09-08,2023-11-14,10112.278381138582,67
2023-09-08,2023-09-28,16650.797831167787,20
2023-09-08,2023-11-03,12205.39410098848,56
2023-09-08,2023-09-23,13866.082078753874,15
2023-09-08,2023-11-04,11650.572958495377,57
2023-09-08,2023-12-08,10350.053657146766,91
2023-09-08,2023-09-25,16964.846742849284,17
2023-09-08,2023-12-08,10350.053657146766,91
2023-09-08,2023-10-15,11193.74873103002,37
2023-09-08,2023-10-08,17482.165859700614,30
2023-09-08,2023-10-24,12473.4486910192,46
2023-09-08,2023-10-05,24926.158775572767,27
2023-09-08,2023-10-19,13251.714817624932,41
2023-09-08,2023-10-05,24926.158775572767,27
2023-09-08,2023-10-25,15769.61540928761,47
2023-09-08,2023-11-10,8809.333912708194,63
2023-09-08,2023-09-26,15237.226880746379,18
2023-09-08,2023-10-07,16035.312861533426,29
2023-09-08,2023-09-28,16650.797831167787,20
2023-09-08,2023-10-14,15555.980958963159,36
2023-09-08,2023-12-03,9627.850147294741,86
2023-09-08,2023-12-03,9627.850147294741,86
2023-09-08,2023-11-04,11650.572958495377,57
2023-09-08,2023-10-31,10835.243794512273,53
2023-09-08,2023-11-10,8809.333912708194,63
2023-09-08,2023-12-30,6813.5467453579395,113
2023-09-08,2023-10-22,11008.027315072108,44
2023-09-08,2023-10-15,11518.9295100848,37
2023-09-08,2023-10-10,9935.167653784456,32
2023-09-08,2023-09-26,15237.226880746379,18
2023-09-08,2023-10-08,17482.165859700614,30
2023-09-08,2023-10-21,11791.409523242575,43
2023-09-08,2023-10-04,15925.30938687705,26
2023-09-08,2023-10-03,13801.822716470448,25
2023-09-08,2023-10-08,17482.165859700614,30
2023-09-08,2023-10-08,17482.165859700614,30
2023-09-08,2023-12-07,8906.510405402347,90
2023-09-08,2023-10-10,10859.819115515078,32
2023-09-08,2023-12-05,10107.432871102068,88
2023-09-08,2023-11-16,9118.150018881362,69
2023-09-08,2023-10-25,15769.61540928761,47
2023-09-08,2023-10-22,11008.027315072108,44
2023-09-08,2023-10-22,11008.027315072108,44
2023-09-08,2023-10-01,13702.426220679603,23
2023-09-08,2023-10-21,11791.409523242575,43
2023-09-08,2023-12-03,9998.332762823056,86
2023-09-08,2023-10-04,15925.30938687705,26
2023-09-08,2023-10-14,15555.980958963159,36
2023-09-08,2023-12-03,9998.332762823056,86
2023-09-08,2023-10-10,9935.167653784456,32
2023-09-08,2023-11-04,11650.572958495377,57
2023-09-08,2023-12-03,9627.850147294741,86
2023-09-08,2023-11-03,12205.39410098848,56
2023-09-08,2023-09-23,13866.082078753874,15
2023-09-08,2023-12-08,10350.053657146766,91
2023-09-08,2023-12-05,10107.432871102068,88
2023-09-08,2023-09-28,16650.797831167787,20
2023-09-08,2023-12-30,6813.5467453579395,113
2023-09-08,2023-09-25,16923.476153932635,17
2023-09-08,2023-09-26,24290.719553771938,18
2023-09-08,2023-10-05,24926.158775572767,27
2023-09-08,2023-11-04,11650.572958495377,57
2023-09-08,2023-11-08,9744.583636075344,61
2023-09-08,2023-10-10,10859.819115515078,32
2023-09-08,2023-10-10,9935.167653784456,32
2023-09-08,2023-10-14,15555.980958963159,36
2023-09-08,2023-10-07,16035.312861533426,29
2023-09-08,2023-11-16,9118.150018881362,69
2023-09-08,2023-09-16,20866.968559957942,8
2023-09-08,2023-10-19,10937.592340834624,41
2023-09-08,2023-10-19,13251.714817624932,41
2023-09-08,2023-12-08,8385.830797322387,91
2023-09-08,2023-12-08,10350.053657146766,91
2023-09-08,2023-11-03,12205.39410098848,56
2023-09-08,2023-10-08,17482.165859700614,30
2023-09-08,2023-09-23,13866.082078753874,15
2023-09-08,2023-10-07,15422.738367739632,29
2023-09-08,2023-12-30,6813.5467453579395,113
2023-09-08,2023-10-22,11008.027315072108,44
2023-09-08,2023-11-15,9215.810623585443,68
2023-09-08,2023-10-21,11791.409523242575,43
2023-09-08,2023-10-17,13365.030493949567,39
2023-09-08,2023-10-18,10522.181433646967,40
2023-09-08,2023-09-21,14058.3069714607,13
2023-09-08,2023-10-26,14928.613994484307,48
2023-09-08,2023-11-29,8000.76489473443,82
2023-09-08,2023-12-03,9998.332762823056,86
2023-09-08,2023-09-21,14058.3069714607,13
2023-09-08,2023-10-04,15925.30938687705,26
2023-09-08,2023-12-08,10350.053657146766,91
2023-09-08,2023-10-03,13801.822716470448,25
2023-09-08,2023-09-26,15237.226880746379,18
2023-09-08,2023-10-19,13251.714817624932,41
2023-09-08,2023-12-08,8385.830797322387,91
2023-09-08,2023-11-10,8809.333912708194,63
2023-09-08,2023-11-04,11650.572958495377,57
2023-09-08,2023-11-29,8000.76489473443,82
2023-09-08,2023-12-08,10350.053657146766,91
2023-09-08,2023-10-10,10859.819115515078,32
2023-09-08,2023-12-03,9627.850147294741,86
2023-09-08,2023-09-23,13866.082078753874,15
2023-09-08,2023-09-26,24290.719553771938,18
2023-09-08,2023-11-04,11650.572958495377,57
2023-09-08,2023-10-24,12473.4486910192,46
2023-09-08,2023-12-03,9998.332762823056,86
2023-09-08,2023-09-16,20866.968559957942,8
2023-09-08,2023-10-15,11518.9295100848,37
2023-09-08,2023-11-04,11650.572958495377,57
2023-09-08,2023-10-15,11518.9295100848,37
2023-09-08,2023-12-03,9627.850147294741,86
2023-09-08,2023-12-05,10107.432871102068,88
2023-09-08,2023-10-03,13801.822716470448,25
2023-09-08,2023-10-17,13365.030493949567,39
2023-09-08,2023-10-26,14928.613994484307,48
2023-09-08,2023-12-03,9998.332762823056,86
2023-09-08,2023-09-28,16650.797831167787,20
2023-09-08,2023-10-26,14928.613994484307,48
2023-09-08,2023-10-31,13441.528361644772,53
2023-09-08,2023-10-08,17482.165859700614,30
2023-09-08,2023-11-16,9118.150018881362,69
2023-09-08,2023-11-10,8809.333912708194,63
2023-09-08,2023-10-14,15555.980958963159,36
2023-09-08,2023-11-10,8809.333912708194,63
2023-09-08,2023-10-08,17482.165859700614,30
2023-09-08,2023-10-15,11193.74873103002,37
2023-09-08,2023-09-28,16650.797831167787,20
2023-09-08,2023-10-31,10835.243794512273,53
2023-09-08,2023-10-21,11791.409523242575,43
2023-09-08,2023-12-05,10107.432871102068,88
2023-09-08,2023-10-19,10937.592340834624,41
2023-09-08,2023-10-07,16035.312861533426,29
2023-09-08,2023-10-15,11518.9295100848,37
2023-09-08,2023-09-26,15237.226880746379,18
2023-09-08,2023-10-07,16035.312861533426,29
2023-09-08,2023-09-23,13866.082078753874,15
2023-09-08,2023-12-15,20560.175628681478,98
2023-09-08,2023-10-15,11518.9295100848,37
2023-09-08,2023-10-10,10859.819115515078,32
2023-09-08,2023-10-21,11791.409523242575,43
2023-09-08,2023-10-15,11518.9295100848,37
2023-09-08,2023-11-10,8809.333912708194,63
2023-09-08,2023-09-21,14058.3069714607,13
2023-09-08,2023-10-18,10522.181433646967,40
2023-09-08,2023-10-31,10835.243794512273,53
2023-09-08,2023-12-30,6813.5467453579395,113
2023-09-08,2023-10-15,11518.9295100848,37
2023-09-08,2023-10-10,9935.167653784456,32
2023-09-08,2023-11-03,12205.39410098848,56
2023-09-08,2023-10-26,14928.613994484307,48
2023-09-08,2023-09-16,20866.968559957942,8
2023-09-08,2023-12-03,9998.332762823056,86
2023-09-08,2023-10-15,11193.74873103002,37
2023-09-08,2023-09-26,24290.719553771938,18
2023-09-08,2023-10-14,15555.980958963159,36
2023-09-08,2023-10-25,15769.61540928761,47
2023-09-08,2023-10-15,11193.74873103002,37
2023-09-08,2023-12-05,10107.432871102068,88
2023-09-09,2023-10-12,12034.615763183436,33
2023-09-09,2023-09-15,17486.154025025622,6
2023-09-09,2023-10-12,12034.615763183436,33
2023-09-09,2023-10-23,9713.330149334613,44
2023-09-09,2023-09-25,13490.1439107972,16
2023-09-09,2023-11-15,8921.175685710477,67
2023-09-09,2023-10-23,9713.330149334613,44
2023-09-09,2023-09-29,18718.45431509912,20
2023-09-09,2023-09-15,20483.180513138857,6
2023-09-09,2023-11-15,8921.175685710477,67
2023-09-09,2023-10-27,11545.727946621213,48
2023-09-09,2023-10-03,15891.993336927431,24
2023-09-09,2023-11-15,9066.980376211435,67
2023-09-09,2023-09-29,18718.45431509912,20
2023-09-09,2023-09-20,13383.842371454197,11
2023-09-09,2023-10-07,18803.299888754045,28
2023-09-09,2023-09-21,15584.807754422525,12
2023-09-09,2023-10-18,12249.854364339813,39
2023-09-09,2023-12-19,7467.294020406875,101
2023-09-09,2023-09-15,17486.154025025622,6
2023-09-09,2023-10-30,21337.127721063145,51
2023-09-09,2023-10-23,9713.330149334613,44
2023-09-09,2023-09-22,14394.345149911791,13
2023-09-09,2023-10-07,18803.299888754045,28
2023-09-09,2023-09-25,13490.1439107972,16
2023-09-09,2023-10-11,11428.632050531716,32
2023-09-09,2023-10-12,12034.615763183436,33
2023-09-09,2023-10-19,5158.890317660318,40
2023-09-09,2023-12-07,7934.51421899471,89
2023-09-09,2023-10-27,11545.727946621213,48
2023-09-09,2023-10-21,11312.185588485327,42
2023-09-09,2023-09-22,14394.345149911791,13
2023-09-09,2023-12-06,10623.758693867998,88
2023-09-09,2023-10-07,18803.299888754045,28
2023-09-09,2023-10-11,11022.149068219933,32
2023-09-09,2023-10-07,18803.299888754045,28
2023-09-09,2023-09-21,15584.807754422525,12
2023-09-09,2023-10-19,10444.580936739558,40
2023-09-09,2023-09-15,20483.180513138857,6
2023-09-09,2023-12-19,7467.294020406875,101
2023-09-09,2023-11-15,9066.980376211435,67
2023-09-09,2023-12-06,10623.758693867998,88
2023-09-09,2023-10-27,11545.727946621213,48
2023-09-09,2023-11-15,8921.175685710477,67
2023-09-09,2023-09-20,13383.842371454197,11
2023-09-09,2023-10-21,11312.185588485327,42
2023-09-09,2023-10-08,22835.71048416937,29
2023-09-09,2023-09-15,20483.180513138857,6
2023-09-09,2023-12-06,10623.758693867998,88
2023-09-09,2023-10-21,11312.185588485327,42
2023-09-09,2023-10-19,10444.580936739558,40
2023-09-09,2023-10-03,15891.993336927431,24
2023-09-09,2023-10-30,21337.127721063145,51
2023-09-09,2023-12-28,20705.920842898642,110
2023-09-09,2023-10-11,12458.368524145939,32
2023-09-09,2023-10-11,11428.632050531716,32
2023-09-09,2023-10-08,22835.71048416937,29
2023-09-09,2023-10-03,15891.993336927431,24
2023-09-09,2023-10-11,12458.368524145939,32
2023-09-09,2023-10-21,11312.185588485327,42
2023-09-09,2023-10-27,11545.727946621213,48
2023-09-09,2023-09-21,15584.807754422525,12
2023-09-09,2023-09-18,18719.722823411335,9
2023-09-09,2023-11-15,9066.980376211435,67
2023-09-09,2023-09-29,18718.45431509912,20
2023-09-09,2023-09-20,13383.842371454197,11
2023-09-09,2023-09-23,24879.46016404987,14
2023-09-09,2023-12-12,8678.296577938785,94
2023-09-09,2023-10-21,11312.185588485327,42
2023-09-09,2023-12-30,7604.41310707912,112
2023-09-09,2023-09-20,13383.842371454197,11
2023-09-09,2023-12-07,7934.51421899471,89
2023-09-09,2023-10-18,12249.854364339813,39
2023-09-09,2023-10-19,10444.580936739558,40
2023-09-09,2023-09-15,20483.180513138857,6
2023-09-09,2023-10-11,11428.632050531716,32
2023-09-09,2023-09-29,18718.45431509912,20
2023-09-09,2023-10-07,18803.299888754045,28
2023-09-09,2023-09-29,18718.45431509912,20
2023-09-09,2023-10-19,10444.580936739558,40
2023-09-09,2023-10-11,11022.149068219933,32
2023-09-09,2023-10-26,11668.413145404127,47
2023-09-09,2023-09-18,18719.722823411335,9
2023-09-09,2023-12-07,7934.51421899471,89
2023-09-09,2023-10-26,11668.413145404127,47
2023-09-09,2023-11-16,8861.352473009056,68
2023-09-09,2023-10-08,22835.71048416937,29
2023-09-09,2023-09-21,15584.807754422525,12
2023-09-09,2023-11-28,8557.588234384313,80
2023-09-09,2023-12-12,8678.296577938785,94
2023-09-09,2023-11-15,9066.980376211435,67
2023-09-09,2023-10-07,18803.299888754045,28
2023-09-09,2023-10-18,12249.854364339813,39
2023-09-09,2023-10-12,12034.615763183436,33
2023-09-09,2023-12-08,8747.021356633331,90
2023-09-09,2023-10-19,5158.890317660318,40
2023-09-09,2023-11-15,8921.175685710477,67
2023-09-09,2023-10-19,5158.890317660318,40
2023-09-09,2023-10-26,11668.413145404127,47
2023-09-09,2023-12-28,20705.920842898642,110
2023-09-09,2023-10-03,15891.993336927431,24
2023-09-09,2023-12-12,8678.296577938785,94
2023-09-09,2023-10-11,12458.368524145939,32
2023-09-09,2023-10-19,10444.580936739558,40
2023-09-09,2023-12-28,20705.920842898642,110
2023-09-09,2023-11-15,8921.175685710477,67
2023-09-09,2023-10-30,21337.127721063145,51
2023-09-09,2023-09-25,13490.1439107972,16
2023-09-09,2023-10-18,12249.854364339813,39
2023-09-09,2023-09-18,17557.906937704527,9
2023-09-09,2023-09-18,18719.722823411335,9
2023-09-09,2023-09-20,13383.842371454197,11
2023-09-10,2023-11-20,8715.991274275993,71
2023-09-10,2023-11-20,8692.660653163155,71
2023-09-10,2023-10-20,11919.399528686701,40
2023-09-10,2023-10-23,7976.372771482412,43
2023-09-10,2023-12-17,8556.955215348875,98
2023-09-10,2023-10-23,7976.372771482412,43
2023-09-10,2023-10-23,7976.372771482412,43
