temperature_celsius,humidity_percent,pressure_hpa,wind_speed_kmh,precipitation_mm,solar_radiation_wm2,soil_moisture_percent,air_quality_index,noise_level_db,traffic_count
27.6,64.8,1149.0,75.4,44.5,0.0,100.0,0.0,-631.3,16658.0
19.5,41.9,1067.0,41.7,24.6,0.0,82.9,0.0,-497.2,12215.0
17.2,38.2,934.0,-20.9,0.0,1460.0,0.0,0.0,-710.0,13937.0
20.8,44.3,921.0,-30.2,0.0,1934.0,0.0,1809.0,733.9,0.0
23.4,58.1,985.0,-2.1,0.0,968.0,9.1,0.0,-365.0,8063.0
21.6,51.8,1034.0,23.0,13.6,0.0,53.2,0.0,-782.7,17425.0
27.0,64.7,985.0,-5.6,0.0,1219.0,4.1,1968.0,810.6,0.0
24.5,57.0,1118.0,62.1,35.8,0.0,100.0,3494.0,1417.1,0.0
29.6,73.7,952.0,-24.9,0.0,2093.0,0.0,808.0,351.3,0.0
19.4,44.4,1078.0,49.0,28.3,0.0,91.9,0.0,-455.1,11727.0
27.4,67.2,1085.0,43.4,26.0,0.0,85.0,3413.0,1387.9,0.0
25.9,61.6,1130.0,66.0,39.6,0.0,100.0,0.0,-586.3,15381.0
15.3,32.1,1051.0,38.0,22.3,0.0,75.8,1345.0,540.1,0.0
19.1,42.4,795.0,-93.6,0.0,4395.0,0.0,1413.0,573.7,0.0
25.4,63.4,1171.0,89.2,52.3,0.0,100.0,0.0,-1184.8,28132.0
17.4,37.2,1020.0,21.3,10.6,0.0,46.7,0.0,-1200.9,25465.0
24.6,58.2,1063.0,34.8,19.9,0.0,70.7,0.0,-210.7,6517.0
32.1,82.6,1054.0,23.1,12.6,304.0,51.0,0.0,-431.4,10742.0
22.5,53.6,972.0,-6.3,0.0,1065.0,3.6,0.0,-884.2,18280.0
24.6,60.1,1001.0,5.2,1.5,732.0,19.6,0.0,-1441.2,29852.0
22.9,55.6,948.0,-20.1,0.0,1656.0,0.0,4526.0,1826.5,0.0
24.5,57.7,993.0,0.9,0.0,852.0,15.2,3954.0,1600.2,0.0
26.6,65.9,1046.0,25.6,14.1,0.0,54.4,2370.0,971.8,0.0
20.5,45.0,1028.0,23.3,13.5,0.0,52.4,0.0,-1295.5,27571.0
22.9,58.3,903.0,-44.5,0.0,2625.0,0.0,1711.0,703.6,0.0
35.3,90.6,1067.0,27.2,15.5,197.0,58.3,0.0,-23.9,2883.0
22.2,54.1,1161.0,85.5,49.8,0.0,100.0,4594.0,1855.4,0.0
25.0,64.6,1086.0,46.9,26.6,0.0,87.5,3384.0,1375.4,0.0
30.3,78.5,1182.0,88.8,51.8,0.0,100.0,1088.0,465.7,0.0
24.3,58.6,872.0,-60.1,0.0,3188.0,0.0,4559.0,1840.3,0.0
26.8,65.5,1026.0,15.7,7.6,373.0,39.0,6116.0,2470.1,0.0
18.4,40.3,771.0,-103.9,0.0,4803.0,0.0,0.0,-1270.4,21844.0
24.7,59.8,1094.0,52.3,29.3,0.0,97.5,23.0,27.6,2364.0
38.5,100.7,1079.0,29.5,16.0,303.0,58.7,3961.0,1631.0,0.0
29.1,75.9,1006.0,1.8,0.1,1055.0,15.6,0.0,-290.7,6974.0
29.7,71.1,1028.0,13.0,6.9,596.0,32.6,0.0,-28.4,2191.0
27.7,66.8,1124.0,63.6,37.3,0.0,100.0,2487.0,1018.2,0.0
27.8,65.3,903.0,-47.4,0.0,2878.0,0.0,0.0,-507.9,9280.0
24.2,58.1,1135.0,71.7,42.5,0.0,100.0,3470.0,1407.2,0.0
30.8,76.4,929.0,-37.6,0.0,2635.0,0.0,0.0,-1318.0,25997.0
22.5,50.7,894.0,-47.0,0.0,2719.0,0.0,2655.0,1076.5,0.0
19.2,41.1,1055.0,38.6,22.4,0.0,77.4,2194.0,886.9,0.0
17.3,36.9,1091.0,57.4,33.2,0.0,100.0,0.0,-245.5,7745.0
29.6,72.8,973.0,-14.3,0.0,1611.0,0.0,1440.0,604.6,0.0
19.5,42.6,937.0,-22.2,0.0,1575.0,0.0,2295.0,928.1,0.0
28.9,71.3,1051.0,26.0,15.1,0.0,57.1,0.0,-808.8,18261.0
23.7,54.1,1042.0,26.9,14.4,0.0,58.0,1572.0,647.1,0.0
30.2,74.8,1147.0,71.7,42.2,0.0,100.0,0.0,-1276.5,29515.0
38.7,98.8,987.0,-18.0,0.0,2155.0,0.0,1433.0,621.0,0.0
18.4,38.7,899.0,-40.5,0.0,2200.0,0.0,0.0,-75.3,512.0
21.8,46.8,1068.0,40.0,23.8,0.0,79.2,3023.0,1222.5,0.0
31.5,81.7,930.0,-37.2,0.0,2655.0,0.0,0.0,-3.6,0.0
21.2,46.4,959.0,-14.6,0.0,1364.0,0.0,0.0,-1216.8,24557.0
22.6,51.6,1006.0,9.4,5.1,486.0,29.5,2097.0,852.7,0.0
29.3,73.1,1117.0,58.2,34.2,0.0,100.0,0.0,-111.4,5665.0
30.7,76.8,1147.0,71.1,41.8,0.0,100.0,3016.0,1236.8,0.0
18.6,41.0,923.0,-28.1,0.0,1696.0,0.0,0.0,-1325.2,26072.0
16.1,35.1,866.0,-54.3,0.0,2749.0,0.0,4342.0,1740.0,0.0
19.6,43.0,1120.0,70.2,41.6,0.0,100.0,519.0,217.4,0.0
20.9,47.2,958.0,-12.7,0.0,1225.0,0.0,530.0,224.2,0.0
31.9,78.3,1090.0,43.5,24.5,0.0,81.0,0.0,-77.0,4386.0
27.1,69.9,1168.0,83.4,49.9,0.0,100.0,521.0,232.9,0.0
22.5,53.3,1154.0,82.0,48.3,0.0,100.0,3052.0,1236.0,0.0
32.3,81.1,933.0,-36.4,0.0,2625.0,0.0,0.0,-1508.2,29844.0
40.0,103.7,1142.0,58.9,33.6,0.0,100.0,0.0,-328.3,10403.0
23.5,54.9,1048.0,27.2,15.8,0.0,59.1,0.0,-89.1,3776.0
34.7,91.2,1074.0,30.0,17.1,61.0,62.5,3684.0,1511.0,0.0
25.8,59.9,1044.0,25.7,13.3,0.0,55.2,2076.0,851.6,0.0
15.3,31.5,1053.0,38.8,22.8,0.0,74.8,2860.0,1146.3,0.0
25.0,57.1,897.0,-47.7,0.0,2792.0,0.0,0.0,-411.3,7165.0
24.9,60.4,1055.0,29.7,16.5,0.0,60.9,0.0,-802.8,18199.0
25.5,62.9,845.0,-76.0,0.0,3975.0,0.0,0.0,-920.7,16356.0
24.4,59.8,999.0,4.0,1.1,754.0,19.7,1432.0,590.4,0.0
12.8,26.4,1002.0,16.8,9.4,0.0,42.1,0.0,-731.9,15715.0
22.5,54.4,1083.0,46.1,26.8,0.0,88.4,0.0,-484.4,12388.0
17.4,37.7,1116.0,67.6,39.3,0.0,100.0,0.0,-1029.2,23873.0
20.4,47.4,1046.0,30.0,17.0,0.0,60.6,0.0,-535.8,12705.0
19.3,43.7,904.0,-37.6,0.0,2181.0,0.0,0.0,-344.8,6091.0
34.6,86.4,924.0,-43.5,0.0,3061.0,0.0,752.0,337.9,0.0
22.4,52.5,974.0,-7.9,0.0,1116.0,0.0,3900.0,1573.0,0.0
25.0,60.1,1000.0,2.6,1.1,822.0,18.3,2632.0,1074.5,0.0
28.4,70.4,1029.0,14.0,7.9,468.0,37.1,0.0,-930.0,20239.0
27.2,64.4,1066.0,34.8,20.2,0.0,70.3,700.0,302.8,0.0
21.5,48.5,913.0,-36.0,0.0,2198.0,0.0,959.0,396.0,0.0
26.8,64.2,1032.0,16.6,9.0,339.0,40.5,2446.0,1002.5,0.0
26.2,62.8,967.0,-15.3,0.0,1503.0,0.0,1437.0,594.9,0.0
25.5,59.9,1018.0,12.8,6.7,414.0,33.9,0.0,-355.8,8523.0
36.0,88.9,1032.0,9.2,4.7,940.0,26.6,0.0,-381.7,9313.0
32.2,83.1,846.0,-81.5,0.0,4426.0,0.0,1017.0,442.8,0.0
32.7,78.2,1089.0,39.8,23.0,0.0,76.1,0.0,-559.7,13940.0
26.4,63.1,981.0,-6.5,0.0,1216.0,2.1,0.0,-986.8,20413.0
14.9,29.5,1077.0,52.0,30.8,0.0,96.8,0.0,-1068.2,23954.0
27.0,63.6,1116.0,57.9,34.6,0.0,100.0,3445.0,1401.6,0.0
20.6,46.6,788.0,-97.5,0.0,4608.0,0.0,0.0,-701.0,10866.0
27.7,67.0,1012.0,6.9,3.3,730.0,25.4,4493.0,1822.9,0.0
26.4,64.9,846.0,-74.5,0.0,3903.0,0.0,1326.0,549.8,0.0
18.1,38.0,1049.0,34.3,19.4,0.0,69.3,0.0,-65.8,3297.0
25.5,63.6,897.0,-49.4,0.0,2930.0,0.0,0.0,4.2,0.0
26.1,61.8,1134.0,69.2,40.9,0.0,100.0,4763.0,1924.3,0.0
25.3,61.1,998.0,1.8,0.2,813.0,17.1,1872.0,768.7,0.0
16.2,32.5,924.0,-26.5,0.0,1586.0,0.0,2952.0,1184.6,0.0
23.3,55.6,1091.0,50.9,29.1,0.0,95.0,3744.0,1514.0,0.0
26.2,58.4,1011.0,8.8,3.7,622.0,26.0,4106.0,1665.3,0.0
15.7,33.5,919.0,-25.7,0.0,1623.0,0.0,937.0,376.6,0.0
20.6,50.0,953.0,-15.8,0.0,1400.0,0.0,0.0,-570.0,11508.0
26.2,63.7,1136.0,70.4,41.2,0.0,100.0,49.0,40.8,2909.0
27.6,65.6,961.0,-17.8,0.0,1762.0,0.0,0.0,-852.1,17315.0
27.8,66.6,1158.0,79.7,47.2,0.0,100.0,1116.0,472.1,0.0
30.1,77.6,1064.0,30.1,17.2,0.0,61.5,4706.0,1914.7,0.0
32.5,82.8,941.0,-34.2,0.0,2525.0,0.0,0.0,-1362.4,27097.0
28.3,72.3,1042.0,21.5,11.4,179.0,48.9,489.0,223.7,0.0
33.2,78.3,1026.0,9.3,4.3,820.0,28.5,0.0,-193.5,5435.0
21.7,49.2,874.0,-56.9,0.0,3063.0,0.0,0.0,-1567.9,29901.0
24.3,58.1,891.0,-51.2,0.0,2976.0,0.0,1214.0,506.6,0.0
30.2,76.1,950.0,-27.4,0.0,2182.0,0.0,0.0,-289.4,5878.0
30.2,75.3,1093.0,45.7,26.7,0.0,90.3,0.0,-43.2,3848.0
34.6,88.3,1123.0,55.3,32.1,0.0,100.0,0.0,-375.3,10996.0
14.3,24.8,972.0,1.0,0.0,448.0,15.9,623.0,246.5,0.0
26.3,63.8,971.0,-12.4,0.0,1431.0,0.0,0.0,-1007.0,20610.0
24.7,59.5,1139.0,74.3,42.8,0.0,100.0,300.0,140.4,1051.0
20.0,45.4,983.0,-2.4,0.0,829.0,10.6,1420.0,577.3,0.0
19.0,42.4,891.0,-45.0,0.0,2415.0,0.0,3708.0,1487.5,0.0
22.6,54.2,1046.0,29.3,16.7,0.0,60.1,0.0,-693.1,15894.0
28.8,71.3,1022.0,10.3,5.1,649.0,30.0,450.0,208.6,0.0
24.5,60.8,1240.0,124.1,73.5,0.0,100.0,0.0,-1262.4,31056.0
23.4,57.3,977.0,-6.4,0.0,1097.0,3.8,425.0,188.8,0.0
33.5,84.3,969.0,-20.4,0.0,2009.0,0.0,0.0,-2196.3,44400.0
21.4,51.5,1002.0,8.0,3.9,431.0,28.3,893.0,369.5,0.0
20.9,48.9,972.0,-6.3,0.0,983.0,3.1,1447.0,592.7,0.0
25.1,59.5,1090.0,49.8,28.7,0.0,92.3,0.0,-907.5,21003.0
25.8,63.2,849.0,-73.1,0.0,3795.0,0.0,224.0,112.3,0.0
19.1,40.8,956.0,-11.5,0.0,1099.0,0.0,543.0,227.8,0.0
27.7,70.7,875.0,-61.7,0.0,3510.0,0.0,1134.0,480.1,0.0
19.9,44.8,965.0,-9.2,0.0,1076.0,0.8,0.0,-933.7,19056.0
35.0,89.8,1087.0,36.4,21.4,0.0,74.4,0.0,-776.4,18288.0
30.2,80.3,1054.0,23.7,13.9,218.0,51.8,0.0,-1346.8,29071.0
25.9,60.0,1226.0,115.7,68.7,0.0,100.0,2194.0,901.3,0.0
18.0,39.7,922.0,-28.4,0.0,1790.0,0.0,0.0,-558.6,10636.0
27.7,68.2,1026.0,14.0,7.6,434.0,33.3,4167.0,1692.9,0.0
34.3,88.9,689.0,-161.2,0.0,7726.0,0.0,0.0,-37.5,0.0
17.1,39.1,1047.0,35.5,20.1,0.0,70.8,707.0,285.3,0.0
24.5,59.4,1022.0,15.3,8.2,291.0,38.6,0.0,-243.8,6360.0
25.4,64.0,1071.0,39.1,21.4,0.0,75.8,0.0,-962.8,21679.0
20.2,47.8,899.0,-42.1,0.0,2365.0,0.0,3299.0,1329.1,0.0
32.2,78.3,1039.0,15.0,8.7,570.0,40.3,2394.0,991.7,0.0
20.4,48.4,982.0,-1.2,0.0,762.0,10.9,2472.0,1000.7,0.0
24.2,59.7,949.0,-21.0,0.0,1704.0,0.0,0.0,-1087.8,21821.0
24.4,56.6,1001.0,3.7,1.4,702.0,20.2,6339.0,2551.6,0.0
16.4,36.8,912.0,-33.8,0.0,1899.0,0.0,0.0,-791.3,15159.0
33.1,81.9,1117.0,54.2,32.0,0.0,100.0,1419.0,605.6,0.0
27.7,67.1,1051.0,26.0,14.8,0.0,54.4,3258.0,1329.5,0.0
30.0,73.7,1031.0,14.4,8.0,517.0,34.6,2042.0,847.4,0.0
20.2,47.1,1017.0,16.6,8.8,112.0,41.8,0.0,-61.5,2622.0
15.9,31.9,1171.0,98.2,58.1,0.0,100.0,2979.0,1193.1,0.0
26.3,62.8,1263.0,134.0,79.8,0.0,100.0,1007.0,423.9,0.0
21.2,47.5,979.0,-3.4,0.0,842.0,9.2,1113.0,459.0,0.0
35.5,89.3,883.0,-64.7,0.0,3892.0,0.0,0.0,-563.1,10001.0
29.6,68.3,1084.0,42.1,24.2,0.0,80.5,0.0,-1486.7,32480.0
29.7,77.1,926.0,-40.3,0.0,2771.0,0.0,0.0,-31.8,169.0
19.1,39.2,891.0,-45.7,0.0,2450.0,0.0,0.0,-935.0,17520.0
26.3,64.4,845.0,-74.4,0.0,3940.0,0.0,2198.0,902.2,0.0
34.1,86.1,1141.0,64.5,38.4,0.0,100.0,2852.0,1179.2,0.0
32.8,84.2,1031.0,11.8,5.7,756.0,29.0,4128.0,1685.8,0.0
26.7,67.1,1021.0,11.1,6.0,541.0,31.3,4644.0,1881.9,0.0
30.1,75.4,1012.0,5.1,1.6,965.0,22.1,0.0,-53.3,2355.0
21.5,53.5,878.0,-55.8,0.0,3008.0,0.0,0.0,-201.5,2609.0
31.1,78.6,1065.0,31.0,17.4,0.0,63.5,1004.0,432.3,0.0
28.8,73.7,1115.0,57.9,33.2,0.0,100.0,439.0,205.9,0.0
27.3,68.1,936.0,-31.4,0.0,2238.0,0.0,2410.0,991.8,0.0
13.6,28.2,1176.0,102.7,60.5,0.0,100.0,0.0,-661.5,17820.0
31.5,79.0,1100.0,48.4,27.8,0.0,91.4,0.0,-417.3,11413.0
7.4,11.8,1132.0,87.4,51.0,0.0,100.0,650.0,247.4,0.0
26.1,63.2,978.0,-8.4,0.0,1287.0,0.0,616.0,270.1,0.0
27.8,65.2,1048.0,24.6,13.9,19.0,53.6,0.0,-2252.0,47037.0
26.3,64.4,1060.0,31.9,19.2,0.0,66.7,0.0,-1421.0,30671.0
14.9,31.2,859.0,-56.2,0.0,2785.0,0.0,0.0,-324.0,4718.0
23.8,56.4,977.0,-6.2,0.0,1107.0,2.1,134.0,72.1,0.0
31.5,82.4,1090.0,41.4,24.0,0.0,80.3,1498.0,631.3,0.0
15.9,31.0,990.0,7.1,3.7,187.0,25.8,6622.0,2648.7,0.0
25.9,64.3,952.0,-21.9,0.0,1876.0,0.0,668.0,292.6,0.0
27.8,70.4,1042.0,20.6,11.5,207.0,47.5,183.0,99.0,0.0
17.3,35.3,855.0,-61.8,0.0,3066.0,0.0,1617.0,652.4,0.0
26.4,63.7,893.0,-52.0,0.0,3079.0,0.0,81.0,57.6,0.0
24.1,59.5,932.0,-30.3,0.0,2120.0,0.0,330.0,153.2,0.0
15.4,29.1,911.0,-30.0,0.0,1687.0,0.0,0.0,-812.8,15509.0
24.4,60.0,1099.0,53.4,30.5,0.0,98.3,592.0,253.8,0.0
21.6,50.5,874.0,-56.8,0.0,3048.0,0.0,0.0,-100.9,544.0
24.4,58.5,1031.0,19.5,11.1,57.0,46.4,3089.0,1253.2,0.0
26.3,63.4,1175.0,89.7,52.4,0.0,100.0,0.0,-1269.0,29896.0
24.0,61.0,1218.0,112.4,66.6,0.0,100.0,0.0,-1218.7,29738.0
39.7,102.1,1038.0,8.0,3.7,1130.0,26.2,1064.0,475.0,0.0
16.6,32.5,1027.0,25.2,15.8,0.0,55.5,0.0,-746.0,16510.0
29.4,72.8,1096.0,47.7,27.3,0.0,88.7,727.0,319.3,0.0
21.3,47.2,891.0,-46.8,0.0,2570.0,0.0,0.0,-1071.3,20319.0
23.2,57.5,840.0,-74.3,0.0,3839.0,0.0,2394.0,976.5,0.0
24.4,59.2,1020.0,14.0,6.9,345.0,36.9,0.0,-838.7,18205.0
20.4,48.9,892.0,-44.6,0.0,2570.0,0.0,14.0,19.1,0.0
32.4,83.4,829.0,-90.4,0.0,4832.0,0.0,0.0,-103.7,0.0
29.4,68.8,1052.0,26.7,14.8,0.0,59.9,0.0,-568.8,13534.0
23.4,54.8,812.0,-89.6,0.0,4430.0,0.0,2886.0,1171.9,0.0
28.4,68.8,895.0,-53.3,0.0,3111.0,0.0,2799.0,1150.3,0.0
30.0,78.5,946.0,-28.8,0.0,2290.0,0.0,0.0,-781.2,15615.0
25.3,60.6,951.0,-22.6,0.0,1836.0,0.0,0.0,-814.9,16326.0
20.6,49.7,1012.0,13.8,7.1,192.0,33.9,2889.0,1169.6,0.0
22.4,52.0,1150.0,79.5,46.7,0.0,100.0,4005.0,1616.3,0.0
36.2,94.0,1038.0,11.5,5.7,921.0,31.1,3722.0,1534.8,0.0
27.7,69.0,1090.0,44.7,25.9,0.0,84.4,0.0,-101.5,4815.0
19.9,45.6,1028.0,22.0,12.6,0.0,47.9,3628.0,1460.3,0.0
28.1,67.2,1014.0,7.5,3.8,748.0,25.3,0.0,-165.9,4643.0
23.5,56.7,963.0,-13.0,0.0,1296.0,0.0,1711.0,700.2,0.0
20.8,47.8,1051.0,33.3,19.1,0.0,68.4,1020.0,416.8,0.0
25.2,60.8,1187.0,97.2,56.8,0.0,100.0,1360.0,566.2,0.0
28.3,69.5,1121.0,60.7,36.1,0.0,100.0,608.0,268.8,0.0
27.4,65.7,1075.0,36.8,20.9,0.0,73.1,0.0,-148.6,5436.0
27.9,68.5,1141.0,71.0,42.2,0.0,100.0,0.0,-121.8,6258.0
19.9,45.1,891.0,-46.6,0.0,2526.0,0.0,3277.0,1318.8,0.0
16.5,34.7,929.0,-24.0,0.0,1553.0,0.0,0.0,-484.9,9356.0
22.1,48.5,1016.0,15.9,8.0,145.0,38.8,0.0,-1287.4,27210.0
25.4,62.4,988.0,-3.3,0.0,1055.0,9.8,0.0,-225.8,5379.0
20.1,42.9,1061.0,39.4,22.6,0.0,77.7,1295.0,526.8,0.0
25.1,59.6,1145.0,75.3,44.7,0.0,100.0,0.0,-1143.7,26782.0
26.0,65.3,838.0,-79.9,0.0,4137.0,0.0,0.0,-652.1,10797.0
24.9,59.2,1047.0,26.4,15.2,0.0,56.5,4534.0,1832.5,0.0
22.1,52.3,1019.0,15.8,9.0,186.0,37.3,0.0,-523.2,11954.0
20.5,44.3,978.0,-3.7,0.0,902.0,8.6,4045.0,1629.4,0.0
27.2,68.2,978.0,-10.9,0.0,1391.0,0.0,0.0,-134.1,3280.0
18.4,39.0,968.0,-5.6,0.0,878.0,6.4,1896.0,766.7,0.0
18.9,44.9,1010.0,14.7,7.6,86.0,38.2,0.0,-1076.6,22826.0
27.1,65.2,1010.0,7.0,2.9,688.0,24.8,3437.0,1397.7,0.0
31.9,80.7,971.0,-18.7,0.0,1887.0,0.0,0.0,-1496.6,30395.0
27.4,67.5,976.0,-10.8,0.0,1428.0,0.0,2635.0,1081.1,0.0
26.1,60.9,1126.0,65.4,39.0,0.0,100.0,2337.0,958.7,0.0
27.6,65.3,1046.0,25.8,13.5,0.0,54.6,0.0,-713.4,16274.0
30.6,77.0,1020.0,8.9,4.3,776.0,28.6,2531.0,1040.8,0.0
19.7,43.8,866.0,-58.2,0.0,2969.0,0.0,389.0,163.3,0.0
19.8,44.9,843.0,-70.6,0.0,3496.0,0.0,1444.0,588.3,0.0
20.6,46.3,1132.0,73.9,42.7,0.0,100.0,0.0,-38.6,4405.0
17.8,45.0,890.0,-45.4,0.0,2409.0,0.0,0.0,-383.3,6517.0
17.9,38.9,944.0,-17.7,0.0,1301.0,0.0,0.0,-1569.8,31329.0
24.7,58.1,898.0,-47.2,0.0,2743.0,0.0,2675.0,1090.1,0.0
27.6,67.5,972.0,-12.1,0.0,1517.0,0.0,1539.0,639.7,0.0
26.9,65.5,917.0,-40.1,0.0,2556.0,0.0,3582.0,1454.3,0.0
27.6,68.3,1025.0,13.5,6.7,479.0,33.8,0.0,-261.2,6746.0
23.7,55.7,1023.0,17.4,9.6,119.0,42.6,539.0,233.3,0.0
27.6,67.3,832.0,-82.4,0.0,4343.0,0.0,1443.0,602.5,0.0
32.8,88.7,992.0,-8.5,0.0,1610.0,0.0,0.0,-487.0,10610.0
28.3,73.0,863.0,-68.4,0.0,3811.0,0.0,5604.0,2270.7,0.0
29.4,74.6,1217.0,107.9,64.3,0.0,100.0,1462.0,616.3,0.0
23.5,57.6,952.0,-20.7,0.0,1705.0,0.0,3195.0,1296.8,0.0
30.8,77.8,903.0,-50.8,0.0,3190.0,0.0,0.0,-258.4,4285.0
26.8,64.6,1041.0,23.4,12.7,66.0,50.6,907.0,385.1,0.0
28.8,71.4,985.0,-8.2,0.0,1412.0,0.1,0.0,-1309.2,26921.0
26.6,63.7,829.0,-81.0,0.0,4202.0,0.0,0.0,-857.4,14779.0
30.9,77.2,1082.0,40.2,21.7,0.0,75.4,3015.0,1236.6,0.0
34.8,87.2,1028.0,7.9,3.7,927.0,26.1,0.0,-1058.8,22775.0
27.8,69.3,915.0,-41.5,0.0,2704.0,0.0,1301.0,550.3,0.0
25.9,64.7,889.0,-52.3,0.0,3034.0,0.0,4445.0,1797.2,0.0
19.8,44.5,1160.0,89.1,52.5,0.0,100.0,1724.0,697.1,0.0
21.3,50.5,1105.0,59.3,34.5,0.0,100.0,4185.0,1684.9,0.0
27.1,65.8,849.0,-72.6,0.0,3881.0,0.0,1920.0,793.4,0.0
19.4,45.8,992.0,3.3,1.5,570.0,21.6,737.0,305.9,0.0
26.6,67.6,1138.0,70.0,41.1,0.0,100.0,6000.0,2423.7,0.0
13.5,25.4,1211.0,121.7,71.7,0.0,100.0,0.0,-2609.0,57479.0
39.0,102.7,943.0,-38.2,0.0,3006.0,0.0,0.0,-881.0,17514.0
25.5,58.9,1185.0,95.4,56.5,0.0,100.0,1260.0,522.8,0.0
27.2,65.0,933.0,-33.3,0.0,2305.0,0.0,0.0,-47.1,624.0
28.7,68.7,939.0,-29.3,0.0,2182.0,0.0,0.0,-218.3,4137.0
34.6,87.2,1118.0,53.8,31.2,0.0,100.0,0.0,-138.9,6116.0
17.3,33.7,1067.0,45.4,26.4,0.0,86.7,0.0,-811.4,18670.0
16.4,36.4,1090.0,56.6,33.3,0.0,100.0,2906.0,1167.4,0.0
18.0,37.1,869.0,-55.1,0.0,2798.0,0.0,0.0,-2070.5,39783.0
31.4,78.3,1135.0,65.8,38.4,0.0,100.0,327.0,163.2,504.0
27.4,67.0,1160.0,80.3,47.2,0.0,100.0,0.0,-1739.6,38985.0
27.7,70.2,1131.0,65.3,38.2,0.0,100.0,1312.0,551.9,0.0
21.8,53.1,934.0,-27.0,0.0,1917.0,0.0,0.0,-1468.7,29123.0
24.9,57.0,1092.0,50.8,28.8,0.0,93.1,0.0,-554.2,13912.0
23.6,52.3,1085.0,48.4,27.8,0.0,92.2,0.0,-646.3,15655.0
33.1,83.6,1020.0,5.1,2.0,1013.0,23.5,126.0,87.6,0.0
23.4,54.2,983.0,-4.5,0.0,1049.0,5.3,0.0,-913.8,18933.0
27.0,67.9,1079.0,40.6,23.1,0.0,77.6,6890.0,2781.4,0.0
28.1,69.2,887.0,-56.6,0.0,3330.0,0.0,0.0,-171.3,2186.0
18.9,43.5,832.0,-75.4,0.0,3634.0,0.0,0.0,-1815.7,33943.0
24.2,57.3,989.0,-0.2,0.0,826.0,13.6,4427.0,1788.6,0.0
35.7,93.4,1083.0,33.0,19.2,27.0,67.9,4239.0,1737.8,0.0
25.6,59.9,1026.0,16.2,8.3,226.0,40.6,1961.0,804.3,0.0
26.7,67.6,872.0,-62.6,0.0,3454.0,0.0,6504.0,2626.0,0.0
18.4,37.1,928.0,-25.5,0.0,1626.0,0.0,0.0,-613.4,11903.0
25.8,60.6,1131.0,68.7,39.8,0.0,100.0,0.0,-559.0,14857.0
19.4,43.6,994.0,9.2,4.4,335.0,26.5,0.0,-58.4,2192.0
22.6,51.8,1071.0,40.6,23.6,0.0,79.0,1059.0,439.0,0.0
31.3,77.0,981.0,-12.9,0.0,1651.0,0.0,583.0,266.9,0.0
31.0,81.3,1009.0,2.5,0.0,1062.0,18.2,4224.0,1721.2,0.0
28.1,71.1,1203.0,102.0,59.9,0.0,100.0,0.0,-1441.2,33982.0
22.5,53.8,1113.0,61.7,36.2,0.0,100.0,1381.0,567.2,0.0
12.6,25.3,1045.0,37.6,21.9,0.0,76.2,1272.0,504.3,0.0
13.6,23.5,1121.0,75.9,45.2,0.0,100.0,0.0,-9.0,3660.0
25.4,60.0,1053.0,30.1,17.3,0.0,62.5,5188.0,2094.1,0.0
16.2,33.8,1078.0,51.3,30.4,0.0,94.9,0.0,-591.5,14435.0
23.8,57.1,944.0,-22.6,0.0,1761.0,0.0,3601.0,1454.4,0.0
31.6,80.1,1060.0,26.7,14.7,111.0,55.1,0.0,-1329.7,28842.0
25.8,61.1,928.0,-32.6,0.0,2251.0,0.0,0.0,-549.0,10603.0
19.8,42.6,1012.0,14.5,7.9,101.0,37.9,0.0,-893.4,19133.0
27.1,66.2,1107.0,54.1,31.5,0.0,100.0,0.0,-1141.4,25971.0
27.9,65.9,924.0,-37.4,0.0,2416.0,0.0,0.0,-1394.4,27391.0
31.4,80.6,1089.0,40.2,23.7,0.0,80.2,0.0,-522.5,13318.0
32.4,80.3,934.0,-36.2,0.0,2692.0,0.0,133.0,89.2,0.0
23.4,57.4,1051.0,30.9,18.2,0.0,62.8,627.0,270.3,0.0
24.9,60.6,796.0,-98.4,0.0,4835.0,0.0,0.0,-702.0,10983.0
22.9,52.0,879.0,-53.6,0.0,2936.0,0.0,0.0,-1740.7,33430.0
25.3,57.1,966.0,-13.4,0.0,1430.0,0.0,0.0,-796.5,16281.0
17.0,32.6,1025.0,25.1,14.2,0.0,53.3,0.0,-2263.5,46813.0
15.4,32.2,976.0,0.1,0.0,553.0,15.8,0.0,-147.3,3413.0
14.0,26.2,1049.0,38.8,21.8,0.0,74.2,3127.0,1248.6,0.0
21.5,52.0,994.0,3.0,0.9,648.0,18.7,0.0,-1311.5,27141.0
26.7,62.9,1067.0,34.7,20.2,0.0,70.3,1804.0,745.1,0.0
15.4,28.9,938.0,-18.0,0.0,1270.0,0.0,1919.0,767.5,0.0
26.5,63.8,1049.0,25.6,13.7,0.0,55.8,0.0,-2327.7,48564.0
31.5,81.8,948.0,-29.4,0.0,2353.0,0.0,0.0,-545.4,10947.0
25.4,64.0,1261.0,132.4,79.0,0.0,100.0,581.0,251.2,1222.0
17.4,36.1,1124.0,74.0,42.9,0.0,100.0,412.0,169.7,158.0
32.8,82.2,1227.0,109.6,64.7,0.0,100.0,0.0,-335.5,12298.0
22.3,51.9,951.0,-18.5,0.0,1519.0,0.0,0.0,-286.8,5730.0
31.9,77.4,1057.0,23.5,13.8,183.0,53.0,2985.0,1227.7,0.0
